Date,City,Temperature,Weather Description
2019-05-06,Miami,78.14,moderate rain
2019-05-06,New York,56.98615384615385,moderate rain
2019-05-06,Phoenix,78.71291666666666,overcast clouds
2019-05-06,Seattle,59.56125,broken clouds
2019-05-07,Chicago,44.89392857142857,broken clouds
2019-05-07,Houston,76.089,sky is clear
2019-05-07,Los Angeles,60.66416666666667,sky is clear
2019-05-07,Miami,78.3588,light rain
2019-05-07,New York,59.490833333333335,light rain
2019-05-07,Phoenix,72.005,broken clouds
2019-05-07,Seattle,61.00833333333333,broken clouds
2019-05-08,Chicago,49.705000000000005,broken clouds
2019-05-08,Houston,74.54393939393938,mist
2019-05-08,Los Angeles,60.99916666666667,overcast clouds
2019-05-08,Miami,81.50083333333333,moderate rain
2019-05-08,New York,61.77076923076923,few clouds
2019-05-08,Phoenix,73.48541666666667,scattered clouds
2019-05-08,Seattle,60.6275,sky is clear
2019-05-09,Chicago,61.10166666666667,broken clouds
2019-05-09,Houston,80.20133333333334,haze
2019-05-09,Los Angeles,61.32333333333333,overcast clouds
2019-05-09,Miami,82.61,light rain
2019-05-09,New York,56.21333333333333,heavy intensity rain
2019-05-09,Phoenix,74.16625,thunderstorm
2019-05-09,Seattle,64.67333333333333,sky is clear
2019-05-10,Chicago,49.14166666666667,broken clouds
2019-05-10,Houston,70.64794871794872,haze
2019-05-10,Los Angeles,61.64875,overcast clouds
2019-05-10,Miami,81.89692307692309,light rain
2019-05-10,New York,61.23875,overcast clouds
2019-05-10,Phoenix,76.55708333333332,overcast clouds
2019-05-10,Seattle,66.28458333333333,broken clouds
2019-05-11,Chicago,46.60041666666667,broken clouds
2019-05-11,Houston,71.10645161290323,light rain
2019-05-11,Los Angeles,63.7725,overcast clouds
2019-05-11,Miami,82.77916666666667,light rain
2019-05-11,New York,64.58,overcast clouds
2019-05-11,Phoenix,74.41541666666667,broken clouds
2019-05-11,Seattle,68.78750000000001,sky is clear
2019-05-12,Chicago,45.470416666666665,overcast clouds
2019-05-12,Houston,69.62851851851852,light rain
2019-05-12,Los Angeles,64.67125,sky is clear
2019-05-12,Miami,82.4137037037037,broken clouds
2019-05-12,New York,51.48379310344828,light rain
2019-05-12,Phoenix,75.59583333333333,broken clouds
2019-05-12,Seattle,58.7725,few clouds
2019-05-13,Chicago,48.481249999999996,light rain
2019-05-13,Houston,72.22041666666667,sky is clear
2019-05-13,Los Angeles,64.25791666666667,sky is clear
2019-05-13,Miami,83.36777777777777,light rain
2019-05-13,New York,46.136,light rain
2019-05-13,Phoenix,76.20583333333333,broken clouds
2019-05-13,Seattle,56.66291666666667,overcast clouds
2019-05-14,Chicago,54.61000000000001,few clouds
2019-05-14,Houston,75.96083333333333,sky is clear
2019-05-14,Los Angeles,65.25666666666667,few clouds
2019-05-14,Miami,82.43384615384616,heavy intensity rain
2019-05-14,New York,47.76814814814815,light rain
2019-05-14,Phoenix,83.89874999999999,few clouds
2019-05-14,Seattle,56.32708333333333,broken clouds
2019-05-15,Chicago,63.404583333333335,scattered clouds
2019-05-15,Houston,77.23583333333333,few clouds
2019-05-15,Los Angeles,62.96625,sky is clear
2019-05-15,Miami,81.4016,overcast clouds
2019-05-15,New York,54.62125,moderate rain
2019-05-15,Phoenix,87.41041666666666,few clouds
2019-05-15,Seattle,56.943333333333335,light rain
2019-05-16,Chicago,66.25125,broken clouds
2019-05-16,Houston,76.9275,sky is clear
2019-05-16,Los Angeles,61.027499999999996,broken clouds
2019-05-16,Miami,79.42625,overcast clouds
2019-05-16,New York,63.1828,few clouds
2019-05-16,Phoenix,85.23708333333333,broken clouds
2019-05-16,Seattle,57.477916666666665,overcast clouds
2019-05-17,Chicago,58.04730769230769,broken clouds
2019-05-17,Houston,78.0625,sky is clear
2019-05-17,Los Angeles,60.8375,sky is clear
2019-05-17,Miami,79.78041666666667,few clouds
2019-05-17,New York,68.06416666666667,sky is clear
2019-05-17,Phoenix,73.71666666666667,scattered clouds
2019-05-17,Seattle,56.903333333333336,light rain
2019-05-18,Chicago,56.56,moderate rain
2019-05-18,Houston,79.9346153846154,few clouds
2019-05-18,Los Angeles,62.385416666666664,sky is clear
2019-05-18,Miami,80.2925,scattered clouds
2019-05-18,New York,66.90583333333333,sky is clear
2019-05-18,Phoenix,73.90291666666667,broken clouds
2019-05-18,Seattle,58.96,overcast clouds
2019-05-19,Chicago,64.89461538461538,broken clouds
2019-05-19,Houston,82.85,moderate rain
2019-05-19,Los Angeles,57.525000000000006,sky is clear
2019-05-19,Miami,82.46416666666666,light rain
2019-05-19,New York,66.06541666666666,sky is clear
2019-05-19,Phoenix,75.90958333333333,broken clouds
2019-05-19,Seattle,61.61000000000001,overcast clouds
2019-05-20,Chicago,53.98374999999999,broken clouds
2019-05-20,Houston,82.81791666666668,scattered clouds
2019-05-20,Los Angeles,59.990833333333335,few clouds
2019-05-20,Miami,81.82083333333334,scattered clouds
2019-05-20,New York,74.67666666666666,sky is clear
2019-05-20,Phoenix,69.31625,broken clouds
2019-05-20,Seattle,58.87916666666666,broken clouds
2019-05-21,Chicago,48.04833333333334,overcast clouds
2019-05-21,Houston,82.49041666666666,haze
2019-05-21,Los Angeles,60.79125,sky is clear
2019-05-21,Miami,83.18791666666667,broken clouds
2019-05-21,New York,67.39291666666666,sky is clear
2019-05-21,Phoenix,68.28416666666666,broken clouds
2019-05-21,Seattle,53.25541666666667,light rain
2019-05-22,Chicago,60.51142857142857,overcast clouds
2019-05-22,Houston,83.33541666666666,haze
2019-05-22,Los Angeles,60.541666666666664,scattered clouds
2019-05-22,Miami,82.28750000000001,few clouds
2019-05-22,New York,65.32000000000001,sky is clear
2019-05-22,Phoenix,69.02333333333333,few clouds
2019-05-22,Seattle,59.852916666666665,overcast clouds
2019-05-23,Chicago,71.93333333333334,broken clouds
2019-05-23,Houston,82.40666666666667,haze
2019-05-23,Los Angeles,58.72333333333333,light rain
2019-05-23,Miami,82.38541666666667,few clouds
2019-05-23,New York,64.33846153846153,sky is clear
2019-05-23,Phoenix,65.516,broken clouds
2019-05-23,Seattle,64.08791666666667,scattered clouds
2019-05-24,Chicago,61.257407407407406,few clouds
2019-05-24,Houston,82.27499999999999,overcast clouds
2019-05-24,Los Angeles,60.294999999999995,overcast clouds
2019-05-24,Miami,80.73041666666667,light rain
2019-05-24,New York,69.58166666666666,sky is clear
2019-05-24,Phoenix,71.85333333333334,few clouds
2019-05-24,Seattle,60.16375,few clouds
2019-05-25,Chicago,74.98083333333334,light rain
2019-05-25,Houston,82.23875,few clouds
2019-05-25,Los Angeles,61.50083333333333,sky is clear
2019-05-25,Miami,80.48333333333333,scattered clouds
2019-05-25,New York,63.63125,sky is clear
2019-05-25,Phoenix,77.46791666666667,few clouds
2019-05-25,Seattle,54.41625,overcast clouds
2019-05-26,Chicago,69.90583333333333,scattered clouds
2019-05-26,Houston,82.15625,sky is clear
2019-05-26,Los Angeles,59.43541666666667,sky is clear
2019-05-26,Miami,81.76333333333334,scattered clouds
2019-05-26,New York,70.14708333333333,scattered clouds
2019-05-26,Phoenix,78.02,sky is clear
2019-05-26,Seattle,55.49916666666667,moderate rain
2019-05-27,Chicago,59.964827586206894,few clouds
2019-05-27,Houston,81.92,broken clouds
2019-05-27,Los Angeles,56.3912,light rain
2019-05-27,Miami,81.9825,scattered clouds
2019-05-27,New York,73.078,mist
2019-05-27,Phoenix,73.09458333333333,few clouds
2019-05-27,Seattle,64.72666666666667,light rain
2019-05-28,Chicago,62.61625,moderate rain
2019-05-28,Houston,82.70208333333333,few clouds
2019-05-28,Los Angeles,60.78333333333333,sky is clear
2019-05-28,Miami,81.04791666666667,scattered clouds
2019-05-28,New York,67.63730769230769,sky is clear
2019-05-28,Phoenix,72.14166666666667,few clouds
2019-05-28,Seattle,60.695,scattered clouds
2019-05-29,Chicago,55.684062499999996,overcast clouds
2019-05-29,Houston,82.625,broken clouds
2019-05-29,Los Angeles,64.05666666666666,sky is clear
2019-05-29,Miami,81.86166666666666,few clouds
2019-05-29,New York,65.90709677419355,light rain
2019-05-29,Phoenix,76.77208333333333,broken clouds
2019-05-29,Seattle,59.649166666666666,broken clouds
2019-05-30,Chicago,64.39269230769231,overcast clouds
2019-05-30,Houston,81.81208333333333,broken clouds
2019-05-30,Los Angeles,64.58,sky is clear
2019-05-30,Miami,83.24541666666667,scattered clouds
2019-05-30,New York,59.71888888888889,moderate rain
2019-05-30,Phoenix,82.34458333333333,few clouds
2019-05-30,Seattle,61.355,broken clouds
2019-05-31,Chicago,70.60000000000001,moderate rain
2019-05-31,Houston,82.212,light rain
2019-05-31,Los Angeles,62.918749999999996,sky is clear
2019-05-31,Miami,84.10666666666667,scattered clouds
2019-05-31,New York,68.91275862068966,moderate rain
2019-05-31,Phoenix,85.3825,few clouds
2019-05-31,Seattle,62.99375,broken clouds
2019-06-01,Chicago,70.91222222222223,broken clouds
2019-06-01,Houston,80.70208333333333,sky is clear
2019-06-01,Los Angeles,62.481249999999996,broken clouds
2019-06-01,Miami,84.28291666666667,broken clouds
2019-06-01,New York,71.22416666666668,sky is clear
2019-06-01,Phoenix,85.99958333333332,sky is clear
2019-06-01,Seattle,62.37916666666666,sky is clear
2019-06-02,Chicago,58.1108,thunderstorm
2019-06-02,Houston,85.07541666666667,few clouds
2019-06-02,Los Angeles,62.11708333333333,overcast clouds
2019-06-02,Miami,84.70291666666667,scattered clouds
2019-06-02,New York,71.4108,sky is clear
2019-06-02,Phoenix,85.24833333333333,few clouds
2019-06-02,Seattle,63.86041666666667,overcast clouds
2019-06-03,Chicago,56.190416666666664,few clouds
2019-06-03,Houston,85.16,sky is clear
2019-06-03,Los Angeles,63.44125,broken clouds
2019-06-03,Miami,85.75458333333334,scattered clouds
2019-06-03,New York,66.17769230769231,light rain
2019-06-03,Phoenix,86.055,scattered clouds
2019-06-03,Seattle,60.48583333333334,overcast clouds
2019-06-04,Chicago,64.5992,overcast clouds
2019-06-04,Houston,83.4292,sky is clear
2019-06-04,Los Angeles,63.949999999999996,few clouds
2019-06-04,Miami,85.13000000000001,overcast clouds
2019-06-04,New York,63.78541666666666,sky is clear
2019-06-04,Phoenix,86.6325,few clouds
2019-06-04,Seattle,58.89791666666667,scattered clouds
2019-06-05,Chicago,74.7807142857143,broken clouds
2019-06-05,Houston,76.10916666666667,haze
2019-06-05,Los Angeles,66.37541666666667,sky is clear
2019-06-05,Miami,85.21333333333334,moderate rain
2019-06-05,New York,70.38666666666667,sky is clear
2019-06-05,Phoenix,88.19916666666667,broken clouds
2019-06-05,Seattle,60.036249999999995,scattered clouds
2019-06-06,Chicago,60.52916666666667,broken clouds
2019-06-06,Houston,80.44222222222223,mist
2019-06-06,Los Angeles,66.65208333333334,sky is clear
2019-06-06,Miami,85.14333333333333,broken clouds
2019-06-06,New York,75.0473076923077,light rain
2019-06-06,Phoenix,90.71958333333333,few clouds
2019-06-06,Seattle,56.55416666666667,broken clouds
2019-06-07,Chicago,61.98333333333333,broken clouds
2019-06-07,Houston,82.0768,light rain
2019-06-07,Los Angeles,65.83875,sky is clear
2019-06-07,Miami,84.24344827586206,proximity thunderstorm
2019-06-07,New York,73.12416666666667,few clouds
2019-06-07,Phoenix,90.50791666666667,broken clouds
2019-06-07,Seattle,55.29541666666666,scattered clouds
2019-06-08,Chicago,64.60708333333334,scattered clouds
2019-06-08,Houston,84.72708333333334,few clouds
2019-06-08,Los Angeles,67.12833333333333,scattered clouds
2019-06-08,Miami,81.80533333333332,light rain
2019-06-08,New York,70.27791666666667,sky is clear
2019-06-08,Phoenix,87.9525,scattered clouds
2019-06-08,Seattle,55.280833333333334,moderate rain
2019-06-09,Chicago,66.7864,overcast clouds
2019-06-09,Houston,87.48041666666667,sky is clear
2019-06-09,Los Angeles,70.2375,sky is clear
2019-06-09,Miami,82.31214285714285,broken clouds
2019-06-09,New York,68.66916666666667,sky is clear
2019-06-09,Phoenix,90.24041666666666,few clouds
2019-06-09,Seattle,59.60208333333333,sky is clear
2019-06-10,Chicago,66.27958333333333,broken clouds
2019-06-10,Houston,85.59833333333334,thunderstorm
2019-06-10,Los Angeles,73.38708333333334,sky is clear
2019-06-10,Miami,80.81068965517242,overcast clouds
2019-06-10,New York,64.57483870967742,sky is clear
2019-06-10,Phoenix,94.64166666666667,scattered clouds
2019-06-10,Seattle,62.53708333333333,overcast clouds
2019-06-11,Chicago,69.23875,few clouds
2019-06-11,Houston,81.29208333333334,overcast clouds
2019-06-11,Los Angeles,77.22,sky is clear
2019-06-11,Miami,83.93038461538461,proximity thunderstorm
2019-06-11,New York,70.12896551724138,light rain
2019-06-11,Phoenix,96.28333333333335,scattered clouds
2019-06-11,Seattle,67.02041666666666,broken clouds
2019-06-12,Chicago,68.632,broken clouds
2019-06-12,Houston,80.87833333333333,scattered clouds
2019-06-12,Los Angeles,73.23208333333334,sky is clear
2019-06-12,Miami,83.04807692307692,light rain
2019-06-12,New York,68.44708333333334,sky is clear
2019-06-12,Phoenix,95.78666666666668,broken clouds
2019-06-12,Seattle,73.295,few clouds
2019-06-13,Chicago,57.10375,light rain
2019-06-13,Houston,83.30624999999999,sky is clear
2019-06-13,Los Angeles,67.53750000000001,sky is clear
2019-06-13,Miami,82.84791666666666,broken clouds
2019-06-13,New York,62.848518518518524,sky is clear
2019-06-13,Phoenix,95.95,scattered clouds
2019-06-13,Seattle,71.46416666666667,broken clouds
2019-06-14,Chicago,65.61291666666666,few clouds
2019-06-14,Houston,84.61333333333333,sky is clear
2019-06-14,Los Angeles,65.71958333333333,sky is clear
2019-06-14,Miami,81.00379310344827,thunderstorm with light rain
2019-06-14,New York,64.44033333333333,overcast clouds
2019-06-14,Phoenix,93.11208333333333,broken clouds
2019-06-14,Seattle,62.37291666666667,overcast clouds
2019-06-15,Chicago,67.06576923076923,scattered clouds
2019-06-15,Houston,84.45791666666666,few clouds
2019-06-15,Los Angeles,66.56958333333334,sky is clear
2019-06-15,Miami,81.45192307692308,moderate rain
2019-06-15,New York,71.60000000000001,sky is clear
2019-06-15,Phoenix,91.68624999999999,smoke
2019-06-15,Seattle,61.32750000000001,broken clouds
2019-06-16,Chicago,56.44321428571429,mist
2019-06-16,Houston,83.51433333333333,few clouds
2019-06-16,Los Angeles,66.18791666666667,sky is clear
2019-06-16,Miami,77.78666666666666,overcast clouds
2019-06-16,New York,74.48541666666667,few clouds
2019-06-16,Phoenix,92.78791666666666,few clouds
2019-06-16,Seattle,63.09291666666667,sky is clear
2019-06-17,Chicago,56.346666666666664,overcast clouds
2019-06-17,Houston,75.00518518518518,light rain
2019-06-17,Los Angeles,65.63041666666668,broken clouds
2019-06-17,Miami,80.11966666666667,overcast clouds
2019-06-17,New York,72.59416666666667,light rain
2019-06-17,Phoenix,93.5,scattered clouds
2019-06-17,Seattle,64.17875,overcast clouds
2019-06-18,Chicago,63.07666666666666,overcast clouds
2019-06-18,Houston,83.75625000000001,sky is clear
2019-06-18,Los Angeles,66.26666666666667,broken clouds
2019-06-18,Miami,80.31551724137931,light rain
2019-06-18,New York,70.17,broken clouds
2019-06-18,Phoenix,91.84375,scattered clouds
2019-06-18,Seattle,62.990833333333335,broken clouds
2019-06-19,Chicago,63.843333333333334,broken clouds
2019-06-19,Houston,86.56458333333335,light rain
2019-06-19,Los Angeles,67.94958333333334,few clouds
2019-06-19,Miami,81.78125,light rain
2019-06-19,New York,67.62897435897436,mist
2019-06-19,Phoenix,90.63541666666667,few clouds
2019-06-19,Seattle,59.028333333333336,overcast clouds
2019-06-20,Chicago,56.97971428571429,light rain
2019-06-20,Houston,85.84750000000001,sky is clear
2019-06-20,Los Angeles,66.92833333333333,sky is clear
2019-06-20,Miami,85.89541666666666,thunderstorm
2019-06-20,New York,69.0818918918919,mist
2019-06-20,Phoenix,91.11083333333333,smoke
2019-06-20,Seattle,57.15,light rain
2019-06-21,Chicago,61.39541666666667,broken clouds
2019-06-21,Houston,86.59500000000001,haze
2019-06-21,Los Angeles,65.4192,few clouds
2019-06-21,Miami,85.97458333333333,scattered clouds
2019-06-21,New York,71.82666666666667,sky is clear
2019-06-21,Phoenix,90.45,smoke
2019-06-21,Seattle,60.297083333333326,broken clouds
2019-06-22,Chicago,65.71416666666667,overcast clouds
2019-06-22,Houston,86.65185185185184,sky is clear
2019-06-22,Los Angeles,66.61625,overcast clouds
2019-06-22,Miami,86.27541666666667,scattered clouds
2019-06-22,New York,72.64375,sky is clear
2019-06-22,Phoenix,89.69375000000001,smoke
2019-06-22,Seattle,60.04624999999999,overcast clouds
2019-06-23,Chicago,72.024,broken clouds
2019-06-23,Houston,86.80153846153847,haze
2019-06-23,Los Angeles,66.89416666666666,sky is clear
2019-06-23,Miami,86.82958333333333,broken clouds
2019-06-23,New York,75.23708333333333,sky is clear
2019-06-23,Phoenix,88.49166666666667,smoke
2019-06-23,Seattle,59.05708333333333,overcast clouds
2019-06-24,Chicago,72.08666666666666,light rain
2019-06-24,Houston,79.91851851851852,haze
2019-06-24,Los Angeles,66.00125,sky is clear
2019-06-24,Miami,86.15440000000001,thunderstorm
2019-06-24,New York,76.86375,sky is clear
2019-06-24,Phoenix,88.76708333333333,smoke
2019-06-24,Seattle,56.91291666666667,light rain
2019-06-25,Chicago,73.68,broken clouds
2019-06-25,Houston,76.55966666666667,sky is clear
2019-06-25,Los Angeles,65.75541666666666,sky is clear
2019-06-25,Miami,86.69041666666668,scattered clouds
2019-06-25,New York,75.627,sky is clear
2019-06-25,Phoenix,91.15625,smoke
2019-06-25,Seattle,61.44,few clouds
2019-06-26,Chicago,79.14583333333333,scattered clouds
2019-06-26,Houston,79.618,light rain
2019-06-26,Los Angeles,66.05083333333333,overcast clouds
2019-06-26,Miami,86.82600000000001,broken clouds
2019-06-26,New York,79.53583333333333,overcast clouds
2019-06-26,Phoenix,91.31416666666667,scattered clouds
2019-06-26,Seattle,63.15083333333333,broken clouds
2019-06-27,Chicago,76.405,light rain
2019-06-27,Houston,82.3516,sky is clear
2019-06-27,Los Angeles,66.99083333333333,few clouds
2019-06-27,Miami,83.9875,broken clouds
2019-06-27,New York,82.38958333333333,sky is clear
2019-06-27,Phoenix,92.38291666666667,scattered clouds
2019-06-27,Seattle,62.059583333333336,light rain
2019-06-28,Chicago,75.2673076923077,scattered clouds
2019-06-28,Houston,81.47074074074074,sky is clear
2019-06-28,Los Angeles,69.49625,sky is clear
2019-06-28,Miami,83.59107142857144,broken clouds
2019-06-28,New York,82.18791666666667,sky is clear
2019-06-28,Phoenix,94.40083333333332,sky is clear
2019-06-28,Seattle,61.55916666666667,overcast clouds
2019-06-29,Chicago,70.94541666666667,thunderstorm
2019-06-29,Houston,79.83076923076922,sky is clear
2019-06-29,Los Angeles,74.35333333333334,sky is clear
2019-06-29,Miami,81.16392857142857,overcast clouds
2019-06-29,New York,80.1004,few clouds
2019-06-29,Phoenix,97.5475,scattered clouds
2019-06-29,Seattle,63.122083333333336,overcast clouds
2019-06-30,Chicago,70.50666666666666,scattered clouds
2019-06-30,Houston,77.82375,sky is clear
2019-06-30,Los Angeles,76.18958333333333,overcast clouds
2019-06-30,Miami,83.66458333333334,light rain
2019-06-30,New York,76.55875,light rain
2019-06-30,Phoenix,98.8525,scattered clouds
2019-06-30,Seattle,64.82458333333334,scattered clouds
2019-07-01,Chicago,77.82125,overcast clouds
2019-07-01,Houston,83.31708333333333,few clouds
2019-07-01,Los Angeles,71.63333333333334,sky is clear
2019-07-01,Miami,84.30083333333333,overcast clouds
2019-07-01,New York,75.705,sky is clear
2019-07-01,Phoenix,99.17541666666666,broken clouds
2019-07-01,Seattle,69.17999999999999,sky is clear
2019-07-02,Chicago,84.34719999999999,scattered clouds
2019-07-02,Houston,83.0284,few clouds
2019-07-02,Los Angeles,70.99416666666667,sky is clear
2019-07-02,Miami,86.30692307692308,thunderstorm
2019-07-02,New York,79.12416666666667,few clouds
2019-07-02,Phoenix,97.25958333333334,few clouds
2019-07-02,Seattle,62.55791666666667,few clouds
2019-07-03,Chicago,75.1562962962963,light rain
2019-07-03,Houston,80.2825,light rain
2019-07-03,Los Angeles,71.27916666666667,sky is clear
2019-07-03,Miami,86.02730769230769,broken clouds
2019-07-03,New York,80.31875000000001,light rain
2019-07-03,Phoenix,94.91083333333334,few clouds
2019-07-03,Seattle,59.845,moderate rain
2019-07-04,Chicago,77.40875,broken clouds
2019-07-04,Houston,84.258,light rain
2019-07-04,Los Angeles,69.59208333333333,sky is clear
2019-07-04,Miami,86.36791666666666,overcast clouds
2019-07-04,New York,80.15041666666666,sky is clear
2019-07-04,Phoenix,92.8675,few clouds
2019-07-04,Seattle,62.779583333333335,overcast clouds
2019-07-05,Chicago,82.41041666666666,broken clouds
2019-07-05,Houston,85.65625,few clouds
2019-07-05,Los Angeles,67.87875000000001,sky is clear
2019-07-05,Miami,87.0332,broken clouds
2019-07-05,New York,76.98541666666667,sky is clear
2019-07-05,Phoenix,93.14375,smoke
2019-07-05,Seattle,63.10375,broken clouds
2019-07-06,Chicago,76.91083333333333,light rain
2019-07-06,Houston,85.66000000000001,few clouds
2019-07-06,Los Angeles,68.55583333333333,sky is clear
2019-07-06,Miami,84.20793103448277,light rain
2019-07-06,New York,79.77600000000001,overcast clouds
2019-07-06,Phoenix,94.53541666666666,few clouds
2019-07-06,Seattle,63.15208333333334,overcast clouds
2019-07-07,Chicago,68.84625,scattered clouds
2019-07-07,Houston,86.62625000000001,sky is clear
2019-07-07,Los Angeles,67.61791666666666,sky is clear
2019-07-07,Miami,84.69153846153846,broken clouds
2019-07-07,New York,78.63666666666667,light rain
2019-07-07,Phoenix,96.14333333333333,few clouds
2019-07-07,Seattle,63.583333333333336,scattered clouds
2019-07-08,Chicago,69.84666666666666,few clouds
2019-07-08,Houston,87.01875,sky is clear
2019-07-08,Los Angeles,68.20833333333333,sky is clear
2019-07-08,Miami,79.86137931034483,moderate rain
2019-07-08,New York,73.45875,sky is clear
2019-07-08,Phoenix,91.53041666666667,broken clouds
2019-07-08,Seattle,61.98041666666666,light rain
2019-07-09,Chicago,74.30291666666666,scattered clouds
2019-07-09,Houston,87.46541666666667,sky is clear
2019-07-09,Los Angeles,70.09583333333333,sky is clear
2019-07-09,Miami,82.43291666666666,light rain
2019-07-09,New York,77.68291666666666,sky is clear
2019-07-09,Phoenix,91.17083333333333,sky is clear
2019-07-09,Seattle,66.71583333333334,scattered clouds
2019-07-10,Chicago,83.99125,broken clouds
2019-07-10,Houston,87.605,sky is clear
2019-07-10,Los Angeles,69.44375000000001,sky is clear
2019-07-10,Miami,84.42166666666667,light rain
2019-07-10,New York,80.71833333333333,sky is clear
2019-07-10,Phoenix,95.77583333333332,few clouds
2019-07-10,Seattle,65.21541666666667,light rain
2019-07-11,Chicago,77.82375,scattered clouds
2019-07-11,Houston,87.4175,sky is clear
2019-07-11,Los Angeles,70.93416666666667,sky is clear
2019-07-11,Miami,84.38923076923076,broken clouds
2019-07-11,New York,78.02785714285714,few clouds
2019-07-11,Phoenix,99.83583333333333,scattered clouds
2019-07-11,Seattle,66.25791666666667,light rain
2019-07-12,Chicago,71.54458333333334,scattered clouds
2019-07-12,Houston,89.56124999999999,thunderstorm
2019-07-12,Los Angeles,71.92625,sky is clear
2019-07-12,Miami,82.4648,broken clouds
2019-07-12,New York,77.68333333333332,thunderstorm
2019-07-12,Phoenix,100.39083333333333,scattered clouds
2019-07-12,Seattle,67.42208333333333,broken clouds
2019-07-13,Chicago,82.26,few clouds
2019-07-13,Houston,86.95416666666667,sky is clear
2019-07-13,Los Angeles,72.70833333333333,sky is clear
2019-07-13,Miami,86.14208333333333,overcast clouds
2019-07-13,New York,79.05166666666666,scattered clouds
2019-07-13,Phoenix,100.74666666666667,broken clouds
2019-07-13,Seattle,68.32666666666667,sky is clear
2019-07-14,Chicago,77.815,light rain
2019-07-14,Houston,83.2264,light rain
2019-07-14,Los Angeles,73.07916666666667,sky is clear
2019-07-14,Miami,86.87625000000001,scattered clouds
2019-07-14,New York,82.67999999999999,sky is clear
2019-07-14,Phoenix,100.34375,scattered clouds
2019-07-14,Seattle,67.49916666666667,broken clouds
2019-07-15,Chicago,81.6425,light rain
2019-07-15,Houston,86.455,light rain
2019-07-15,Los Angeles,71.16583333333334,sky is clear
2019-07-15,Miami,86.27666666666666,scattered clouds
2019-07-15,New York,79.61375,sky is clear
2019-07-15,Phoenix,99.9875,scattered clouds
2019-07-15,Seattle,67.22708333333334,broken clouds
2019-07-16,Chicago,77.45439999999999,scattered clouds
2019-07-16,Houston,86.7592,thunderstorm
2019-07-16,Los Angeles,73.52291666666666,sky is clear
2019-07-16,Miami,86.35541666666666,scattered clouds
2019-07-16,New York,82.03583333333333,sky is clear
2019-07-16,Phoenix,102.60458333333334,few clouds
2019-07-16,Seattle,67.87583333333333,broken clouds
2019-07-17,Chicago,79.63833333333334,moderate rain
2019-07-17,Houston,86.51583333333333,sky is clear
2019-07-17,Los Angeles,73.41416666666667,sky is clear
2019-07-17,Miami,87.07958333333333,few clouds
2019-07-17,New York,84.77374999999999,sky is clear
2019-07-17,Phoenix,99.69166666666666,few clouds
2019-07-17,Seattle,66.16625,scattered clouds
2019-07-18,Chicago,76.60935483870968,moderate rain
2019-07-18,Houston,86.82125,sky is clear
2019-07-18,Los Angeles,72.32666666666667,sky is clear
2019-07-18,Miami,86.5544,light rain
2019-07-18,New York,76.55147058823529,light rain
2019-07-18,Phoenix,95.89708333333334,broken clouds
2019-07-18,Seattle,62.70250000000001,light rain
2019-07-19,Chicago,86.09791666666666,broken clouds
2019-07-19,Houston,86.49666666666667,sky is clear
2019-07-19,Los Angeles,69.22916666666667,sky is clear
2019-07-19,Miami,86.24416666666667,broken clouds
2019-07-19,New York,78.81041666666667,light rain
2019-07-19,Phoenix,97.8125,broken clouds
2019-07-19,Seattle,60.05458333333333,light rain
2019-07-20,Chicago,85.56625000000001,scattered clouds
2019-07-20,Houston,86.90208333333334,few clouds
2019-07-20,Los Angeles,70.22208333333333,sky is clear
2019-07-20,Miami,84.70068965517243,scattered clouds
2019-07-20,New York,88.93583333333333,sky is clear
2019-07-20,Phoenix,96.58416666666666,scattered clouds
2019-07-20,Seattle,63.58625,sky is clear
2019-07-21,Chicago,72.74592592592592,scattered clouds
2019-07-21,Houston,85.8972,sky is clear
2019-07-21,Los Angeles,70.33,sky is clear
2019-07-21,Miami,84.78875000000001,broken clouds
2019-07-21,New York,90.27799999999999,sky is clear
2019-07-21,Phoenix,97.98583333333333,few clouds
2019-07-21,Seattle,69.31583333333333,sky is clear
2019-07-22,Chicago,70.27541666666666,broken clouds
2019-07-22,Houston,83.93230769230769,light rain
2019-07-22,Los Angeles,71.12666666666667,sky is clear
2019-07-22,Miami,84.25076923076924,broken clouds
2019-07-22,New York,82.48620689655172,sky is clear
2019-07-22,Phoenix,97.48625,scattered clouds
2019-07-22,Seattle,69.45791666666666,scattered clouds
2019-07-23,Chicago,70.075,few clouds
2019-07-23,Houston,82.1696,light rain
2019-07-23,Los Angeles,76.91375000000001,sky is clear
2019-07-23,Miami,81.93703703703704,broken clouds
2019-07-23,New York,72.11107142857142,heavy intensity rain
2019-07-23,Phoenix,92.3592,scattered clouds
2019-07-23,Seattle,66.67791666666666,sky is clear
2019-07-24,Chicago,70.66875,few clouds
2019-07-24,Houston,80.32833333333333,scattered clouds
2019-07-24,Los Angeles,80.43416666666667,sky is clear
2019-07-24,Miami,84.72413793103448,light rain
2019-07-24,New York,74.4948,light rain
2019-07-24,Phoenix,94.93458333333332,scattered clouds
2019-07-24,Seattle,65.31041666666667,overcast clouds
2019-07-25,Chicago,73.51541666666667,sky is clear
2019-07-25,Houston,80.50916666666667,sky is clear
2019-07-25,Los Angeles,79.41250000000001,sky is clear
2019-07-25,Miami,81.00387096774193,light rain
2019-07-25,New York,77.82333333333334,scattered clouds
